port_name,year,month,num_of_ship,num_of_delay,total_congestion_time,act,aact,acr
HoChiMinhCity,2021,8,468,101,1659.4564033,3.54584701559829,16.43026141881188,0.2158119658119658
HoChiMinhCity,2021,9,421,74,1274.5097235,3.027339010688836,17.22310437162162,0.1757719714964371
HoChiMinhCity,2021,10,410,74,1411.0044404,3.441474244878049,19.06762757297297,0.1804878048780488
HoChiMinhCity,2021,11,419,77,1449.9444702,3.460487995704058,18.83044766493506,0.1837708830548926
HoChiMinhCity,2021,12,469,129,2976.202263,6.345847042643923,23.07133537209302,0.2750533049040512
HoChiMinhCity,2022,1,501,158,4204.385279,8.39198658483034,26.6100334113924,0.3153692614770459
HoChiMinhCity,2022,2,442,110,2845.1958465,6.437094675339366,25.86541678636364,0.248868778280543
HoChiMinhCity,2022,3,496,164,4399.194468,8.869343685483871,26.82435651219512,0.3306451612903226
HoChiMinhCity,2022,4,516,203,6088.590816,11.79959460465116,29.99305820689655,0.3934108527131783
HoChiMinhCity,2022,5,503,124,2515.5919505,5.001176839960239,20.28703185887097,0.2465208747514911
HoChiMinhCity,2022,6,514,150,3205.455823,6.236295375486382,21.36970548666667,0.2918287937743191
HoChiMinhCity,2022,7,511,119,2116.3319625,4.141549828767123,17.78430220588235,0.2328767123287671
HoChiMinhCity,2022,8,509,135,2650.7005679,5.207663198231827,19.63481902148148,0.2652259332023575
HoChiMinhCity,2022,9,405,95,1541.8283215,3.806983509876543,16.22977180526316,0.2345679012345679
HoChiMinhCity,2022,10,453,122,2492.743893,5.502745900662251,20.43232699180328,0.2693156732891832
HoChiMinhCity,2022,11,426,98,2073.74498992,4.8679459857277,21.16066316244898,0.2300469483568075
HoChiMinhCity,2022,12,431,106,2273.3844301,5.274673851740139,21.4470229254717,0.2459396751740139
HoChiMinhCity,2023,1,395,88,2329.220552,5.89676089113924,26.46841536363636,0.2227848101265823
HoChiMinhCity,2023,2,374,83,2273.1519464,6.077946380748663,27.38737284819277,0.2219251336898396
HoChiMinhCity,2023,3,447,104,2317.9516552,5.185574172706935,22.28799668461539,0.232662192393736
HoChiMinhCity,2023,4,432,121,2058.554172,4.765171694444445,17.01284439669422,0.2800925925925926
HoChiMinhCity,2023,5,449,85,1641.6546887,3.656246522717149,19.31358457294117,0.1893095768374165
HoChiMinhCity,2023,6,442,96,1697.5169426,3.840536069230769,17.68246815208333,0.2171945701357466
HoChiMinhCity,2023,7,460,116,2119.579982,4.607782569565217,18.27224122413793,0.2521739130434782
HoChiMinhCity,2023,8,453,77,1539.076949,3.397520858719647,19.98801232467532,0.1699779249448124
HoChiMinhCity,2023,9,439,79,1297.9191687,2.956535691799544,16.42935656582279,0.1799544419134396
HoChiMinhCity,2023,10,405,98,1624.65222,4.011486962962963,16.57808387755102,0.2419753086419753
HongKong,2017,1,852,225,5622.938164,6.599692680751174,24.99083628444444,0.2640845070422535
HongKong,2017,2,759,165,4577.601701,6.031095785243741,27.74304061212121,0.2173913043478261
HongKong,2017,3,900,206,4868.848506,5.409831673333334,23.6351869223301,0.2288888888888889
HongKong,2017,4,871,229,5544.858361,6.366083078071182,24.21335528820961,0.2629161882893226
HongKong,2017,5,913,232,5086.08253,5.570736615553121,21.92276952586207,0.2541073384446879
HongKong,2017,6,865,212,4482.350448,5.181908032369942,21.14316249056604,0.2450867052023121
HongKong,2017,7,851,203,5312.144344,6.242237772032903,26.16819873891626,0.2385428907168038
HongKong,2017,8,716,174,4511.879514,6.301507701117319,25.93034203448276,0.2430167597765363
HongKong,2017,9,524,101,1932.8483527,3.688641894465649,19.1371124029703,0.1927480916030534
HongKong,2017,10,867,205,4576.795845,5.27888794117647,22.3258333902439,0.2364475201845444
HongKong,2017,11,873,194,4401.33287,5.041618407789232,22.68728283505155,0.2222222222222222
HongKong,2017,12,907,212,4657.958714,5.135566388092613,21.97150336792453,0.2337375964718853
HongKong,2018,1,967,237,5548.187099,5.737525438469493,23.41007214767932,0.2450879007238883
HongKong,2018,2,829,192,5131.633348,6.190148791314837,26.72725702083333,0.2316043425814234
HongKong,2018,3,934,263,7191.96994,7.700181948608137,27.34589330798479,0.2815845824411135
HongKong,2018,4,899,238,5139.01849,5.716372068965518,21.59251466386555,0.2647385984427141
HongKong,2018,5,958,242,4958.478923,5.175865264091858,20.48958232644628,0.2526096033402923
HongKong,2018,6,905,233,4967.581134,5.489039927071823,21.32009070386266,0.2574585635359116
HongKong,2018,7,755,178,4482.066231,5.93651156423841,25.18014736516854,0.2357615894039735
HongKong,2018,8,904,245,5794.9634564,6.410357805752212,23.65291206693878,0.2710176991150443
HongKong,2018,9,859,281,7201.568593,8.383665416763678,25.62835798220641,0.3271245634458673
HongKong,2018,10,901,243,6668.333122,7.401035651498336,27.44170009053498,0.269700332963374
HongKong,2018,11,911,246,6351.803547,6.972341983534577,25.82033962195122,0.270032930845225
HongKong,2018,12,895,255,5650.458874,6.313361870391061,22.15866225098039,0.2849162011173184
HongKong,2019,1,954,232,6144.535229,6.440812609014675,26.48506564224138,0.2431865828092243
HongKong,2019,2,747,195,4887.043001,6.542226239625167,25.06175897948718,0.2610441767068273
HongKong,2019,3,929,238,5584.54255,6.011348277717977,23.46446449579832,0.2561894510226049
HongKong,2019,4,905,250,5313.064936,5.870789984530386,21.252259744,0.2762430939226519
HongKong,2019,5,925,263,5608.070304,6.062778707027027,21.32346123193916,0.2843243243243243
HongKong,2019,6,905,245,5072.548057,5.605025477348066,20.70427778367347,0.2707182320441989
HongKong,2019,7,919,251,5727.24056,6.232035429815016,22.81769147410359,0.2731229597388466
HongKong,2019,8,928,276,6203.877294,6.685212601293103,22.4778162826087,0.2974137931034483
HongKong,2019,9,897,199,4591.877815,5.119150295429209,23.07476288944724,0.221850613154961
HongKong,2019,10,879,198,4379.348634,4.982194122866894,22.11792239393939,0.2252559726962457
HongKong,2019,11,909,217,4384.399446,4.823321722772278,20.20460574193548,0.2387238723872387
HongKong,2019,12,899,208,4148.68198,4.614774171301447,19.94558644230769,0.2313681868743048
HongKong,2020,1,1041,271,7141.272492999999,6.860012000960614,26.35155901476015,0.2603266090297791
HongKong,2020,2,766,179,5585.538304,7.291825462140991,31.20412460335195,0.2336814621409922
HongKong,2020,3,942,229,6479.307005,6.878245228237792,28.29391705240175,0.2430997876857749
HongKong,2020,4,905,242,6912.801889,7.638455125966851,28.56529706198347,0.2674033149171271
HongKong,2020,5,912,277,7623.792516,8.359421618421052,27.52271666425993,0.3037280701754386
HongKong,2020,6,889,258,6039.615545000001,6.793718273340833,23.40936257751938,0.2902137232845894
HongKong,2020,7,965,272,6777.475595,7.023290772020725,24.9171896875,0.2818652849740932
HongKong,2020,8,973,299,7130.3459,7.328207502569374,23.84731070234114,0.3072970195272354
HongKong,2020,9,943,262,6455.462253,6.845665167550371,24.63916890458015,0.2778366914103924
HongKong,2020,10,946,252,5953.762232,6.293617581395349,23.62604060317461,0.266384778012685
HongKong,2020,11,872,240,6513.96498,7.470143325688073,27.14152075,0.2752293577981652
HongKong,2020,12,951,268,6664.7295964,7.008127861619347,24.86839401641791,0.2818086225026288
HongKong,2021,1,929,268,6538.746687,7.038478672766415,24.39830853358209,0.2884822389666308
HongKong,2021,2,794,225,6427.45226,8.095028035264484,28.56645448888889,0.2833753148614609
HongKong,2021,3,962,303,6739.04498,7.005244261954261,22.24107254125412,0.314968814968815
HongKong,2021,4,934,267,6701.54243,7.175098961456102,25.09940985018726,0.2858672376873662
HongKong,2021,5,969,340,8745.17944,9.02495298245614,25.721116,0.3508771929824561
HongKong,2021,6,820,522,30235.49252,36.87255185365854,57.92239946360153,0.6365853658536585
HongKong,2021,7,629,344,16976.14455,26.98910103338633,49.3492574127907,0.5468998410174881
HongKong,2021,8,729,279,9040.83943,12.40170017832648,32.40444240143369,0.382716049382716
HongKong,2021,9,735,290,10867.374514,14.78554355646258,37.47370522068965,0.3945578231292517
HongKong,2021,10,726,392,20911.925975,28.8043057506887,53.34674993622448,0.5399449035812672
HongKong,2021,11,698,390,15932.14756,22.82542630372493,40.85166041025641,0.5587392550143266
HongKong,2021,12,678,236,7218.5467215,10.64682407300885,30.58706237923729,0.3480825958702065
HongKong,2022,1,734,199,7090.132469,9.659581020435969,35.62880637688442,0.2711171662125341
HongKong,2022,2,703,183,5741.707556,8.167436068278805,31.37545112568306,0.2603129445234708
HongKong,2022,3,703,300,12340.372736,17.55387302418207,41.13457578666667,0.4267425320056899
HongKong,2022,4,746,241,8457.948766,11.33773293029491,35.09522309543568,0.3230563002680965
HongKong,2022,5,794,236,9874.401605,12.43627406171285,41.84068476694915,0.2972292191435768
HongKong,2022,6,780,215,7740.979973,9.924333298717947,36.00455801395349,0.2756410256410257
HongKong,2022,7,765,253,8370.09212,10.94129688888889,33.0833680632411,0.330718954248366
HongKong,2022,8,751,245,7513.767509,10.00501665645806,30.6684388122449,0.3262316910785619
HongKong,2022,9,633,192,5885.523066,9.297824748815165,30.65376596875,0.3033175355450237
HongKong,2022,10,615,161,4920.839446,8.001364952845528,30.56422016149068,0.2617886178861789
HongKong,2022,11,640,196,6018.5869881,9.40404216890625,30.70707646989796,0.30625
HongKong,2022,12,644,153,4645.2794353,7.213166825,30.36130349869281,0.2375776397515528
HongKong,2023,1,628,167,5743.048364,9.14498147133758,34.38951116167665,0.2659235668789809
HongKong,2023,2,579,166,5574.585771999999,9.62795470120898,33.58184199999999,0.2867012089810017
HongKong,2023,3,677,195,5578.835484,8.240525087149187,28.60941273846154,0.2880354505169867
HongKong,2023,4,628,165,4830.955047,7.692603578025478,29.27851543636364,0.2627388535031847
HongKong,2023,5,660,184,5069.615245,7.68123521969697,27.55225676630435,0.2787878787878788
HongKong,2023,6,629,154,4192.572235,6.665456653418123,27.22449503246753,0.2448330683624801
HongKong,2023,7,593,142,3931.851162,6.630440408094435,27.68909269014085,0.239460370994941
HongKong,2023,8,605,146,3552.990287,5.872711218181818,24.3355499109589,0.2413223140495868
HongKong,2023,9,619,164,4506.403879,7.280135507269791,27.47807243292683,0.2649434571890145
HongKong,2023,10,556,139,3928.11944,7.064963021582733,28.25985208633093,0.25
Jawaharlal,2017,1,115,27,311.179583,2.705909417391304,11.52516974074074,0.2347826086956522
Jawaharlal,2017,2,124,59,1334.695729,10.76367523387097,22.62196150847458,0.4758064516129032
Jawaharlal,2017,3,115,28,378.762429,3.293586339130435,13.52722960714286,0.2434782608695652
Jawaharlal,2017,4,116,14,163.617906,1.410499189655172,11.68699328571429,0.1206896551724138
Jawaharlal,2017,5,92,7,57.905556,0.6294082173913044,8.272222285714287,0.0760869565217391
Jawaharlal,2017,6,137,47,482.872076,3.524613693430657,10.27387395744681,0.343065693430657
Jawaharlal,2017,7,150,68,1286.785741,8.578571606666666,18.92331972058824,0.4533333333333333
Jawaharlal,2017,8,146,86,1519.4181328,10.40697351232877,17.66765270697674,0.589041095890411
Jawaharlal,2017,9,141,93,1649.244366,11.69676855319149,17.73381038709677,0.6595744680851063
Jawaharlal,2017,10,142,61,998.0403247,7.028452990845071,16.36131679836066,0.4295774647887324
Jawaharlal,2017,11,133,46,1045.3597457,7.859847712030076,22.72521186304348,0.3458646616541353
Jawaharlal,2017,12,138,61,1368.5630403,9.917123480434782,22.43545967704918,0.4420289855072464
Jawaharlal,2018,1,137,48,513.7448632,3.749962505109489,10.70301798333333,0.3503649635036497
Jawaharlal,2018,2,128,56,1097.5780559,8.57482856171875,19.59960814107143,0.4375
Jawaharlal,2018,3,139,60,1482.9206407,10.66849381798561,24.71534401166667,0.4316546762589928
Jawaharlal,2018,4,145,57,832.988025,5.744745,14.613825,0.3931034482758621
Jawaharlal,2018,5,147,45,720.0128207,4.898046399319728,16.00028490444445,0.3061224489795918
Jawaharlal,2018,6,148,58,960.3259866,6.488689098648648,16.55734459655172,0.3918918918918919
Jawaharlal,2018,7,140,52,1048.1306535,7.486647525,20.15635872115385,0.3714285714285714
Jawaharlal,2018,8,144,29,717.1918612,4.980499036111111,24.73075383448276,0.2013888888888889
Jawaharlal,2018,9,135,46,619.0833297,4.585802442222223,13.45833325434783,0.3407407407407407
Jawaharlal,2018,10,140,38,519.9913849,3.714224177857143,13.68398381315789,0.2714285714285714
Jawaharlal,2018,11,123,43,536.7411142,4.363748895934959,12.48235149302326,0.3495934959349594
Jawaharlal,2018,12,133,27,272.5813899,2.049484134586466,10.09560703333333,0.2030075187969925
Jawaharlal,2019,1,140,25,441.0969494,3.150692495714286,17.643877976,0.1785714285714286
Jawaharlal,2019,2,118,39,664.2905588,5.629581006779661,17.03309125128205,0.3305084745762712
Jawaharlal,2019,3,138,47,688.8447157,4.991628374637681,14.65627054680851,0.3405797101449275
Jawaharlal,2019,4,130,33,479.8588904,3.691222233846154,14.5411784969697,0.2538461538461538
Jawaharlal,2019,5,135,38,479.3416579,3.550678947407408,12.61425415526316,0.2814814814814815
Jawaharlal,2019,6,127,18,176.5383346,1.390065626771653,9.807685255555556,0.1417322834645669
Jawaharlal,2019,7,137,3,28.791945,0.2101601824817518,9.597315,0.0218978102189781
Jawaharlal,2019,8,137,5,34.9319455,0.254977704379562,6.986389099999999,0.0364963503649635
Jawaharlal,2019,9,134,4,25.1077783,0.1873714798507463,6.276944575,0.0298507462686567
Jawaharlal,2019,10,136,12,95.7649999,0.7041544110294118,7.980416658333334,0.088235294117647
Jawaharlal,2019,11,134,15,127.4836124,0.9513702417910448,8.498907493333332,0.1119402985074627
Jawaharlal,2019,12,124,4,23.5530556,0.1899439967741935,5.8882639,0.032258064516129
Jawaharlal,2020,1,134,17,240.2955544,1.793250405970149,14.13503261176471,0.1268656716417911
Jawaharlal,2020,2,134,34,570.6791623,4.258799718656717,16.78468124411765,0.2537313432835821
Jawaharlal,2020,3,154,55,1491.7400082,9.68662342987013,27.12254560363636,0.3571428571428572
Jawaharlal,2020,4,114,25,809.4338733,7.100297134210526,32.377354932,0.2192982456140351
Jawaharlal,2020,5,81,8,115.6008322,1.427170767901234,14.450104025,0.0987654320987654
Jawaharlal,2020,6,117,28,622.3633321,5.319344718803419,22.22726186071429,0.2393162393162393
Jawaharlal,2020,7,149,22,395.0649935,2.651442909395973,17.95749970454546,0.1476510067114094
Jawaharlal,2020,8,140,25,392.4813932,2.803438522857143,15.699255728,0.1785714285714286
Jawaharlal,2020,9,121,12,204.5322213,1.690348936363636,17.044351775,0.0991735537190082
Jawaharlal,2020,10,148,16,280.707221,1.896670412162162,17.5442013125,0.1081081081081081
Jawaharlal,2020,11,143,33,585.566122,4.094867986013986,17.74442793939394,0.2307692307692308
Jawaharlal,2020,12,167,21,235.57222,1.410612095808383,11.21772476190476,0.125748502994012
Jawaharlal,2021,1,172,54,971.641114,5.649076244186046,17.99335396296296,0.313953488372093
Jawaharlal,2021,2,143,59,809.9735998,5.664151047552448,13.72836609830508,0.4125874125874126
Jawaharlal,2021,3,179,81,2168.7080525,12.11568744413408,26.77417348765432,0.4525139664804469
Jawaharlal,2021,4,174,56,983.7186048,5.6535552,17.56640365714286,0.3218390804597701
Jawaharlal,2021,5,157,73,1526.4002777,9.722294762420384,20.90959284520548,0.464968152866242
Jawaharlal,2021,6,163,64,1247.1955623,7.651506517177913,19.4874306609375,0.392638036809816
Jawaharlal,2021,7,172,47,823.5863902,4.788292966279069,17.52311468510638,0.2732558139534884
Jawaharlal,2021,8,156,42,702.50055734,4.503208700897436,16.72620374619047,0.2692307692307692
Jawaharlal,2021,9,147,63,1342.278599,9.13114693197279,21.30600950793651,0.4285714285714285
Jawaharlal,2021,10,158,46,917.4008306,5.806334370886076,19.9434963173913,0.2911392405063291
Jawaharlal,2021,11,168,69,1336.7436244,7.956807288095239,19.3730960057971,0.4107142857142857
Jawaharlal,2021,12,178,65,1405.922755,7.898442443820225,21.62958084615385,0.3651685393258427
Jawaharlal,2022,1,185,63,1443.979435,7.805294243243243,22.92030849206349,0.3405405405405406
Jawaharlal,2022,2,170,70,1253.9388859,7.376111093529413,17.91341265571429,0.4117647058823529
Jawaharlal,2022,3,176,72,1225.1858429,6.961283198295455,17.01647004027778,0.4090909090909091
Jawaharlal,2022,4,182,77,1396.3041569,7.672000862087912,18.13382021948052,0.4230769230769231
Jawaharlal,2022,5,179,69,1366.9433393,7.636554968156425,19.81077303333333,0.3854748603351955
Jawaharlal,2022,6,190,74,1078.7400039,5.677578967894736,14.57756762027027,0.3894736842105263
Jawaharlal,2022,7,191,70,1197.0758129,6.267412632984294,17.10108304142857,0.3664921465968586
Jawaharlal,2022,8,188,66,1353.8513843,7.201337150531915,20.51289976212121,0.351063829787234
Jawaharlal,2022,9,141,55,1394.316098,9.88876665248227,25.35120178181818,0.3900709219858156
Jawaharlal,2022,10,158,62,1581.6513867,10.01045181455696,25.51050623709678,0.3924050632911392
Jawaharlal,2022,11,165,63,1344.8577857,8.150653246666668,21.34694897936508,0.3818181818181818
Jawaharlal,2022,12,174,89,1384.0327885,7.954211428160919,15.55093020786517,0.5114942528735632
Jawaharlal,2023,1,181,89,2796.1311075,15.44823816298342,31.41720345505618,0.4917127071823205
Jawaharlal,2023,2,150,74,1785.2613813,11.901742542,24.12515380135135,0.4933333333333333
Jawaharlal,2023,3,161,111,3725.001125,23.13665295031056,33.55856869369369,0.6894409937888198
Jawaharlal,2023,4,166,98,2242.185542,13.50714181927711,22.87944430612245,0.5903614457831325
Jawaharlal,2023,5,181,83,1527.7113956,8.44039445082873,18.40616139277109,0.4585635359116022
Jawaharlal,2023,6,163,67,1448.715566,8.88782555828221,21.6226203880597,0.4110429447852761
Jawaharlal,2023,7,181,51,711.617494,3.931588364640884,13.95328419607843,0.281767955801105
Jawaharlal,2023,8,195,65,1055.605541,5.413361748717949,16.24008524615385,0.3333333333333333
Jawaharlal,2023,9,166,52,945.0525053,5.693087381325301,18.17408664038462,0.3132530120481928
Jawaharlal,2023,10,176,68,1094.876684,6.22089025,16.10112770588236,0.3863636363636364
Jebelali,2017,1,375,179,2448.690423,6.529841128,13.67983476536313,0.4773333333333333
Jebelali,2017,2,338,178,2751.279182,8.139879236686392,15.45662461797753,0.5266272189349113
Jebelali,2017,3,374,173,2542.736778,6.798761438502674,14.69790045086705,0.4625668449197861
Jebelali,2017,4,392,204,2972.093778,7.581871882653061,14.56908714705882,0.5204081632653061
Jebelali,2017,5,383,244,5252.8735052,13.71507442610966,21.52817010327869,0.6370757180156658
Jebelali,2017,6,333,165,2568.79927,7.714111921921922,15.56848042424242,0.4954954954954955
Jebelali,2017,7,372,160,2070.567852,5.566042612903226,12.941049075,0.4301075268817204
Jebelali,2017,8,356,143,1715.342001,4.81837640730337,11.99539860839161,0.4016853932584269
Jebelali,2017,9,368,161,1940.2482441,5.272413706793478,12.05123132981366,0.4375
Jebelali,2017,10,386,175,2636.605353,6.830583816062176,15.06631630285714,0.4533678756476684
